Position,Height,Weight,Age,Preferred Foot,Avg Ball,Avg Pass,Finishing,Speed,Kicking Power,Stamina,Avg Def,Weak Foot,Overall
DMF,175,70,19,Right,56.5,58.5,50,63,57,62,63.333333333333336,Medium,57
LB,179,65,18,Right,60.0,57.5,51,62,58,60,53.333333333333336,High,57
RB,183,70,22,Right,58.0,60.5,48,61,57,65,56.333333333333336,Medium,57
CB,180,78,19,Right,50.0,52.0,40,60,58,60,60.0,Medium,57
CF,182,68,19,Right,57.5,53.0,58,59,61,59,45.0,Medium,57
CB,180,78,18,Right,50.0,52.5,42,58,56,59,60.666666666666664,Medium,57
CB,180,72,18,Left,55.5,57.5,45,62,60,60,60.333333333333336,Medium,57
RB,181,75,20,Right,55.0,57.0,49,66,58,62,58.333333333333336,Medium,57
LWF,175,72,20,Right,59.0,51.5,56,67,57,60,48.666666666666664,Medium,57
RB,184,75,18,Right,57.5,59.0,53,60,61,60,58.0,Medium,57
CF,180,78,17,Right,53.5,49.5,59,66,60,61,49.0,Medium,57
CMF,180,78,18,Right,59.5,60.5,53,59,60,63,57.0,Medium,57
LB,173,66,18,Left,57.0,60.0,53,64,60,62,54.333333333333336,Medium,57
DMF,188,78,20,Right,54.5,58.5,50,63,60,65,60.0,Medium,57
CMF,180,78,20,Right,58.0,61.0,53,57,65,65,57.666666666666664,Medium,57
LB,180,78,22,Right,53.0,52.0,41,68,60,64,60.0,Medium,57
RB,175,70,18,Right,55.5,58.5,50,60,60,62,61.666666666666664,Medium,57
RMF,180,78,18,Right,58.5,55.5,52,70,63,64,54.333333333333336,Medium,57
CMF,173,65,18,Right,61.5,61.5,56,59,57,60,54.666666666666664,Medium,57
LB,174,66,17,Left,61.0,62.5,58,60,58,60,54.666666666666664,Medium,57
CMF,177,70,19,Right,59.0,55.0,55,68,63,69,60.0,High,57
CB,180,78,19,Right,52.0,52.0,40,60,60,60,58.333333333333336,Medium,57
CF,184,67,19,Right,54.5,52.0,60,66,60,60,47.0,Medium,57
GK,180,78,19,Right,44.0,55.0,40,56,62,55,46.333333333333336,Medium,57
AMF,175,72,20,Left,60.5,61.0,57,62,59,59,49.333333333333336,Medium,57
CF,183,72,19,Right,56.5,51.0,60,60,60,56,45.333333333333336,Medium,57
CF,178,70,22,Right,56.0,52.0,60,66,60,62,47.666666666666664,Medium,57
GK,190,80,17,Right,42.5,50.0,40,51,59,52,51.333333333333336,Medium,57
CF,180,72,21,Right,56.5,51.5,62,60,60,55,45.333333333333336,Medium,57
LWF,180,74,20,Right,59.0,54.5,57,65,59,57,47.0,Medium,57
LMF,175,72,17,Right,61.5,55.5,55,65,58,59,49.666666666666664,Medium,57
DMF,178,65,19,Right,58.5,59.0,54,64,63,67,59.666666666666664,Medium,57
CB,192,80,17,Left,47.0,51.0,42,59,58,56,58.0,Medium,57
CMF,170,56,18,Right,64.0,61.5,57,60,58,57,53.0,Medium,57
CB,175,72,19,Right,52.0,55.0,42,60,60,55,59.0,Medium,57
GK,192,79,18,Right,41.5,45.5,40,52,59,52,50.0,Medium,57
CF,175,72,19,Right,60.5,51.5,58,66,57,62,54.666666666666664,Medium,57
RB,178,66,18,Right,55.5,58.0,52,60,59,60,58.666666666666664,Medium,57
CF,184,73,18,Right,58.5,53.5,60,63,60,56,44.333333333333336,Medium,57
CMF,177,69,19,Right,60.5,60.5,53,66,60,63,57.333333333333336,Medium,57
CF,180,78,18,Right,56.0,53.0,60,57,61,61,49.333333333333336,Medium,57
CB,188,79,18,Right,55.0,59.0,50,58,56,56,57.333333333333336,Medium,57
GK,189,78,19,Right,44.0,53.5,40,53,60,53,46.333333333333336,Medium,57
CB,180,78,17,Left,53.0,54.5,41,56,59,62,60.0,Medium,57
SS,177,61,21,Right,57.0,53.0,60,63,62,63,45.666666666666664,Medium,57
CMF,176,68,18,Right,63.5,61.5,56,60,60,57,53.333333333333336,High,57
CB,187,70,18,Right,56.5,61.0,53,58,56,56,56.666666666666664,Medium,57
CMF,183,73,17,Right,57.5,60.5,53,61,62,62,57.333333333333336,Medium,57
DMF,180,72,20,Right,59.0,60.5,54,59,62,62,59.666666666666664,Medium,57
LMF,175,63,18,Right,63.5,63.0,60,60,56,55,46.333333333333336,Medium,57
CMF,171,61,18,Right,62.5,62.0,56,59,56,60,52.666666666666664,Medium,57
CF,180,78,19,Left,57.5,51.5,59,61,64,60,44.0,Medium,57
LB,176,68,18,Left,60.0,53.5,48,65,58,60,53.666666666666664,Medium,57
CB,182,72,20,Right,55.5,56.5,44,60,58,58,61.333333333333336,Medium,57
CMF,175,72,19,Right,60.5,59.5,61,63,64,62,52.666666666666664,Medium,57
LWF,175,72,17,Right,61.5,55.5,53,62,59,56,50.0,Medium,57
RB,180,69,18,Right,58.0,55.5,49,66,57,60,56.333333333333336,High,57
LB,178,66,16,Left,59.0,56.5,49,65,58,60,54.666666666666664,Medium,57
CF,175,72,19,Right,55.5,49.0,61,60,60,56,48.333333333333336,Medium,57
CMF,179,67,19,Right,60.0,62.0,54,60,61,60,55.0,High,57
CB,189,80,21,Left,52.0,55.5,43,57,59,58,57.0,Medium,57
LWF,168,63,21,Left,59.0,54.0,57,65,58,60,51.666666666666664,Medium,57
GK,175,75,21,Right,47.0,51.5,40,53,61,52,54.333333333333336,Medium,57
CB,180,72,18,Left,53.0,57.0,44,58,61,58,59.666666666666664,Medium,57
DMF,180,73,20,Right,56.0,57.5,54,60,62,67,61.333333333333336,Medium,57
CB,193,82,23,Right,51.0,51.5,48,53,58,58,58.333333333333336,Medium,57
LB,170,70,21,Left,57.5,58.0,52,64,57,60,56.666666666666664,Medium,57
GK,191,91,21,Right,40.0,42.5,40,48,58,49,47.0,Medium,57
CF,185,72,22,Left,60.0,53.5,58,60,57,60,46.333333333333336,High,57
LB,180,70,22,Right,55.5,53.0,43,67,60,65,61.333333333333336,Medium,57
CF,188,85,21,Right,56.0,51.0,59,61,58,60,43.666666666666664,High,57
GK,195,90,20,Left,40.0,41.5,40,52,60,49,47.0,Medium,57
LMF,189,84,22,Left,59.5,58.0,56,62,64,61,56.0,High,57
LB,178,68,21,Left,59.0,53.5,53,64,55,61,55.333333333333336,High,57
CB,191,82,23,Right,51.0,55.0,49,54,58,60,60.0,High,57
LWF,178,70,21,Right,58.0,54.5,54,64,58,62,50.0,High,57
GK,185,75,22,Right,40.0,41.5,40,53,58,45,47.0,Medium,57
RMF,178,68,23,Left,60.5,57.0,57,62,58,62,51.666666666666664,Medium,57
GK,187,75,18,Right,53.0,55.5,40,60,59,52,52.0,Medium,57
AMF,175,72,18,Right,61.0,59.5,56,62,59,57,48.333333333333336,Medium,57
CF,175,72,18,Right,58.5,52.0,60,60,61,55,44.333333333333336,Medium,57
GK,180,78,18,Right,44.0,54.5,40,53,63,55,48.0,Medium,57
CMF,181,78,18,Right,61.5,61.0,53,61,60,61,57.0,Medium,57
CB,187,78,18,Left,54.5,56.0,49,58,55,55,59.0,Slightly,57
GK,185,70,18,Right,40.0,42.0,40,52,58,49,47.666666666666664,Medium,57
GK,190,80,22,Right,44.5,48.5,40,51,62,51,51.666666666666664,Medium,57
RB,183,78,20,Right,57.5,60.0,51,61,60,63,57.333333333333336,Medium,57
DMF,182,71,20,Right,57.5,61.5,50,60,59,60,63.0,Medium,57
GK,185,75,19,Left,45.0,53.5,40,53,58,51,52.0,Medium,57
RWF,170,65,21,Left,62.5,57.0,53,62,58,58,53.0,Medium,57
GK,197,85,19,Left,44.5,50.5,40,51,62,50,49.666666666666664,Medium,57
CB,185,85,20,Right,48.5,52.0,42,60,56,57,58.333333333333336,Slightly,57
LB,173,76,19,Left,56.5,56.5,48,63,58,62,58.0,Medium,57
CMF,177,70,21,Right,61.0,61.0,54,62,58,62,55.333333333333336,Medium,57
GK,190,78,17,Right,44.0,43.0,40,54,60,47,50.666666666666664,Medium,57
DMF,170,70,19,Right,61.5,61.0,52,62,58,60,61.0,Medium,57
CB,188,84,22,Right,51.5,53.5,46,66,56,60,57.0,High,57
CMF,186,79,21,Right,57.5,56.0,51,63,59,67,61.666666666666664,Medium,57
AMF,183,77,22,Right,59.0,60.0,56,60,61,60,55.666666666666664,Medium,57
CMF,177,68,21,Right,56.5,58.5,54,60,60,62,61.666666666666664,Medium,57
CB,190,80,18,Left,47.0,50.0,41,57,61,56,58.666666666666664,Medium,57
CF,178,72,20,Right,59.0,51.5,60,62,60,60,44.0,Medium,57
CMF,182,76,21,Right,59.0,60.0,51,60,60,60,63.666666666666664,Medium,57
CF,187,78,17,Right,56.0,50.5,58,60,58,64,43.0,High,57
CMF,175,72,21,Right,59.5,60.0,54,62,60,64,56.666666666666664,Medium,57
GK,188,79,20,Right,44.0,51.5,40,53,61,53,47.0,Medium,57
CF,185,68,18,Left,59.0,51.5,58,60,58,60,44.666666666666664,High,57
GK,185,70,18,Right,40.0,41.5,40,51,58,51,47.666666666666664,Medium,57
RWF,170,66,23,Right,59.5,52.5,51,73,60,61,49.666666666666664,Medium,57
CF,178,75,18,Right,55.5,49.5,58,61,56,60,44.0,High,57
CF,180,73,18,Right,54.0,53.0,60,63,62,60,51.666666666666664,Medium,57
GK,181,78,17,Right,44.0,54.5,40,53,60,53,47.666666666666664,Medium,57
LWF,180,78,21,Left,60.0,55.5,58,62,60,60,50.666666666666664,Medium,57
RB,183,73,18,Right,54.0,50.0,48,69,55,60,60.0,Medium,57
CB,183,75,26,Left,49.5,53.0,44,56,52,59,59.333333333333336,Medium,57
RB,168,70,31,Right,54.0,52.0,48,67,60,71,58.666666666666664,Medium,57
CB,186,82,26,Right,50.5,54.0,49,58,54,61,58.333333333333336,Medium,57
LB,183,78,22,Left,54.5,53.5,48,65,58,61,60.333333333333336,Medium,57
CB,185,82,23,Right,56.5,57.5,42,59,60,60,58.333333333333336,Medium,57
LMF,165,66,27,Right,60.0,53.5,60,67,61,61,51.0,Medium,57
RB,185,80,24,Right,53.5,54.5,45,61,63,68,61.0,Medium,57
RB,175,72,20,Right,53.5,51.5,48,67,58,62,59.333333333333336,Medium,57
RB,180,75,22,Right,54.5,55.0,48,66,60,60,61.0,Medium,57
RWF,180,70,25,Right,57.5,52.0,56,69,62,60,47.333333333333336,Medium,57
RB,181,70,26,Right,55.5,59.0,54,62,65,64,58.0,Medium,57
GK,190,80,20,Left,43.5,50.0,40,51,62,50,49.333333333333336,Medium,57
CMF,179,70,19,Right,58.5,60.5,52,60,57,64,58.0,Medium,57
CF,183,74,21,Right,58.0,52.0,59,61,60,56,48.666666666666664,High,57
CB,180,78,18,Left,52.5,52.0,48,60,60,58,59.666666666666664,Medium,57
LWF,181,70,17,Left,59.0,54.5,58,64,59,58,53.0,High,57
CF,183,83,18,Left,56.0,51.0,60,58,60,55,46.333333333333336,Medium,57
CB,191,75,21,Right,51.0,53.0,48,56,56,59,59.0,Medium,57
LB,175,72,21,Left,58.0,56.0,48,64,62,64,57.333333333333336,Medium,57
CB,180,78,19,Right,53.5,57.5,44,61,59,61,59.0,Medium,57
CB,180,78,18,Right,54.0,59.5,43,60,59,59,58.333333333333336,Medium,57
GK,189,85,20,Right,45.5,50.0,40,51,60,49,50.0,Medium,57
RMF,177,72,20,Right,61.0,57.5,54,64,60,60,51.666666666666664,Medium,57
CF,180,77,19,Right,57.0,51.5,60,59,60,55,47.0,Medium,57
AMF,175,68,17,Right,63.5,60.5,58,61,58,57,47.333333333333336,Medium,57
GK,186,72,22,Right,44.0,52.5,40,51,63,50,47.333333333333336,Medium,57
RMF,180,78,18,Right,58.5,58.0,52,65,59,65,54.666666666666664,Medium,57
GK,185,72,17,Right,46.0,49.0,40,51,57,52,50.666666666666664,Medium,57
CB,178,73,19,Left,51.5,53.0,44,57,58,55,59.0,Medium,57
CF,185,81,20,Right,57.0,52.5,59,59,60,53,45.333333333333336,Medium,57
CF,182,78,19,Right,57.0,53.0,60,60,58,56,45.666666666666664,Medium,57
GK,193,80,19,Right,48.0,51.0,40,52,61,52,51.333333333333336,Medium,57
GK,186,72,21,Right,42.0,50.0,40,49,61,45,49.0,Medium,57
RMF,186,77,24,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
LMF,178,76,19,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
AMF,183,76,30,Left,59.5,61.0,55,60,60,61,55.333333333333336,Medium,57
RMF,178,63,21,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
LMF,180,80,24,Left,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
GK,195,75,19,Right,42.0,46.0,40,48,59,44,47.666666666666664,Medium,57
CB,182,78,19,Right,50.0,54.5,40,57,58,53,59.666666666666664,Medium,57
CMF,175,72,20,Right,59.5,60.0,52,63,58,60,58.666666666666664,Medium,57
LB,175,72,25,Right,55.5,60.5,42,61,62,57,59.666666666666664,Medium,57
RMF,186,77,27,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
LMF,178,76,19,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
AMF,183,76,26,Left,59.5,61.0,55,60,60,61,55.333333333333336,Medium,57
RMF,178,63,21,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
LMF,180,80,22,Left,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
RMF,186,77,27,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
LMF,178,76,19,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
AMF,183,76,26,Left,59.5,61.0,55,60,60,61,55.333333333333336,Medium,57
RMF,178,63,21,Right,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
LMF,180,80,22,Left,59.5,60.5,54,60,59,61,54.666666666666664,Medium,57
CMF,177,71,29,Right,59.5,59.0,54,62,61,60,56.0,Medium,57
AMF,175,64,27,Right,60.5,59.0,54,64,60,60,53.0,Medium,57
GK,180,75,27,Right,44.0,47.5,40,47,66,48,49.0,Very,57
CMF,177,70,28,Right,56.0,60.5,52,62,64,64,56.333333333333336,Medium,57
CF,176,66,25,Right,59.5,52.0,58,61,62,61,51.0,Medium,57
CB,175,72,29,Right,53.5,56.5,44,59,68,59,61.666666666666664,Medium,57
DMF,185,80,21,Right,55.5,60.0,49,57,64,61,58.0,Medium,57
AMF,175,77,34,Right,60.5,58.5,54,60,60,59,58.333333333333336,Medium,57
CF,184,74,29,Right,57.5,54.0,58,60,58,59,49.0,Medium,57
CB,176,68,21,Right,53.5,57.5,51,60,62,61,58.333333333333336,Medium,57
DMF,176,72,38,Right,57.5,57.5,49,56,58,60,66.0,Medium,57
AMF,169,68,23,Right,60.5,58.0,53,64,60,62,54.333333333333336,Medium,57
GK,188,86,37,Right,40.0,44.5,40,49,61,46,47.0,Medium,57
CB,187,82,21,Right,53.5,55.5,49,58,57,58,56.666666666666664,Medium,57
RB,180,73,29,Right,56.0,57.0,43,62,60,60,59.333333333333336,Medium,57
CMF,180,68,24,Right,57.5,59.5,54,60,60,62,61.333333333333336,Medium,57
CB,185,68,25,Right,47.0,50.5,43,61,54,67,60.0,Medium,57
LB,170,55,27,Left,57.0,52.0,48,70,56,68,55.666666666666664,Medium,57
CMF,174,74,30,Right,60.0,59.5,51,64,60,66,57.0,Medium,57
GK,178,74,29,Right,40.5,43.0,40,52,60,48,48.333333333333336,Medium,57
DMF,172,65,27,Right,58.5,59.0,51,64,58,68,61.333333333333336,Medium,57
GK,191,82,24,Right,40.0,40.5,40,51,57,47,46.0,Medium,57
CB,191,75,29,Right,50.0,53.5,42,58,55,59,59.0,Medium,57
RMF,180,69,35,Right,60.5,57.5,54,60,60,60,60.0,High,57
CB,176,71,38,Right,59.5,54.0,58,61,61,60,59.0,Medium,57
LMF,173,60,24,Left,60.0,58.0,53,61,58,60,55.333333333333336,Medium,57
CB,180,75,24,Right,51.0,54.0,42,56,58,60,61.333333333333336,Medium,57
RB,178,72,29,Right,53.0,52.5,48,65,58,67,61.0,Slightly,57
SS,183,85,29,Right,60.5,61.0,58,53,62,57,43.666666666666664,Medium,57
GK,176,70,25,Right,41.5,47.5,40,48,62,45,47.333333333333336,Medium,57
DMF,175,68,24,Right,57.5,58.5,50,61,62,61,63.666666666666664,Medium,57
DMF,170,71,22,Right,57.0,60.0,48,62,60,67,60.0,Medium,57
CF,175,68,21,Right,54.5,57.0,57,64,61,55,56.333333333333336,Medium,57
CMF,174,69,21,Left,60.5,59.0,50,64,62,63,57.0,High,57
GK,175,67,30,Right,42.0,46.0,40,49,60,50,48.666666666666664,Medium,57
CB,184,73,20,Right,50.5,52.5,47,61,54,56,59.0,Medium,57
CMF,171,60,20,Right,62.5,58.5,53,62,59,62,53.666666666666664,Medium,57
LWF,175,67,22,Right,60.0,58.5,54,62,59,60,50.666666666666664,Medium,57
CMF,172,65,22,Right,57.5,60.0,51,60,58,62,60.333333333333336,Medium,57
CMF,170,68,21,Right,59.0,58.0,48,63,61,70,60.666666666666664,Medium,57
GK,182,73,21,Right,41.5,46.0,40,55,63,52,50.0,Medium,57
CF,176,67,20,Right,56.0,52.0,57,63,61,69,48.333333333333336,High,57
RWF,170,68,21,Right,56.5,50.5,53,73,59,66,49.333333333333336,Medium,57
CMF,177,75,23,Right,56.5,56.5,48,70,66,71,56.0,Medium,57
RMF,170,68,19,Right,58.0,56.5,51,65,61,65,55.666666666666664,Medium,57
CMF,170,68,20,Right,58.5,58.5,51,66,63,66,57.333333333333336,Medium,57
RB,177,65,22,Right,56.5,54.0,46,69,57,64,55.666666666666664,Medium,57
CMF,176,66,23,Right,60.5,58.0,52,65,61,62,56.333333333333336,Medium,57
CF,187,77,31,Right,53.5,50.5,57,56,67,65,50.666666666666664,Medium,57
RWF,179,69,27,Right,59.0,52.5,55,68,60,64,43.666666666666664,Medium,57
LB,184,72,21,Left,54.5,52.0,47,66,60,64,58.0,Slightly,57
CF,179,73,22,Right,57.5,51.0,57,62,57,61,54.666666666666664,Medium,57
GK,184,76,21,Right,42.0,45.0,40,53,65,53,52.0,Medium,57
CF,187,77,29,Right,56.0,51.0,61,58,64,52,50.666666666666664,High,57
CF,182,72,22,Right,58.0,53.0,58,66,56,60,51.333333333333336,Medium,57
CB,178,68,29,Right,53.5,55.0,43,57,62,60,60.666666666666664,Medium,57
RMF,170,68,21,Right,60.0,52.0,55,69,62,60,53.333333333333336,Medium,57
CMF,174,63,24,Right,59.5,63.0,51,60,58,61,57.0,Medium,57
GK,179,68,35,Right,45.0,48.5,40,54,58,54,51.0,Medium,57
CB,175,68,32,Right,47.5,54.0,43,60,58,58,56.0,High,57
DMF,174,65,30,Right,61.0,59.0,53,64,60,64,57.666666666666664,Medium,57
LMF,175,61,21,Right,59.5,54.5,52,68,58,65,51.333333333333336,Medium,57
CB,180,70,30,Right,50.0,54.5,44,60,59,59,60.333333333333336,Medium,57
AMF,160,55,32,Right,61.0,58.0,56,62,61,63,55.333333333333336,Medium,57
RWF,170,68,26,Right,62.5,52.5,56,63,60,61,50.666666666666664,Medium,57
RWF,170,68,29,Right,59.5,56.5,55,63,58,60,51.333333333333336,Medium,57
AMF,182,68,23,Right,60.0,59.5,52,62,62,62,58.666666666666664,Medium,57
CB,186,82,21,Right,50.0,50.0,44,60,53,53,58.333333333333336,Medium,57
CMF,184,72,24,Right,58.0,59.0,54,63,60,61,63.666666666666664,Medium,57
CF,178,68,21,Right,58.0,52.0,58,63,60,58,49.333333333333336,Medium,57
CMF,180,74,21,Right,59.5,56.5,55,60,61,63,57.0,Medium,57
CB,187,75,20,Right,51.0,52.0,48,57,57,54,59.0,Medium,57
DMF,170,68,20,Right,54.0,57.5,49,66,61,64,60.666666666666664,Medium,57
CF,170,68,20,Right,52.5,53.5,60,63,62,68,48.666666666666664,Medium,57
CMF,174,66,24,Left,60.0,59.5,54,60,59,65,55.333333333333336,High,57
GK,187,75,21,Right,43.0,46.0,40,51,56,49,48.333333333333336,Slightly,57
DMF,178,76,24,Right,55.5,57.5,53,61,62,65,59.666666666666664,Medium,57
CF,170,68,19,Right,57.0,53.0,59,63,61,62,51.0,Medium,57
LB,174,69,23,Right,56.5,54.5,52,64,56,62,52.666666666666664,Medium,57
CB,183,68,22,Right,56.0,58.5,50,58,58,60,58.333333333333336,Very,57
AMF,170,68,20,Left,59.0,59.0,55,62,60,61,52.0,High,57
SS,170,68,29,Left,60.5,57.0,58,62,57,58,45.333333333333336,Medium,57
DMF,178,70,25,Right,57.0,61.0,50,58,62,61,57.0,Medium,57
CB,174,68,19,Left,51.0,53.0,42,59,60,63,60.333333333333336,Medium,57
DMF,180,70,18,Right,59.0,61.0,53,58,59,60,59.666666666666664,Medium,57
CB,186,84,35,Right,49.0,53.5,41,54,58,62,57.333333333333336,Medium,56
CF,188,74,32,Right,53.5,49.0,57,61,60,67,50.0,Very,56
RWF,168,62,34,Right,58.0,50.0,55,61,60,58,52.666666666666664,High,56
RMF,170,62,31,Right,58.0,52.0,54,67,58,60,52.0,High,56
RMF,173,70,34,Right,60.0,56.0,50,64,59,61,54.333333333333336,Medium,56
CMF,172,61,33,Right,59.0,58.5,54,60,60,60,57.0,Medium,56
CB,176,69,31,Right,51.0,56.0,42,59,57,63,60.666666666666664,Medium,56
CB,182,80,25,Right,51.5,53.5,40,58,53,60,60.0,Medium,56
GK,180,78,39,Right,40.0,41.5,40,50,61,46,47.333333333333336,Medium,56
GK,180,70,28,Right,40.0,42.0,40,52,57,47,47.333333333333336,Medium,56
CF,194,100,26,Left,53.5,48.5,60,57,60,52,42.666666666666664,Medium,56
DMF,188,84,33,Right,54.0,56.5,46,58,53,60,59.0,Medium,56
RB,182,73,23,Right,54.5,58.0,43,60,54,63,61.666666666666664,Medium,56
SS,178,60,20,Right,58.5,52.0,57,64,60,63,48.666666666666664,Medium,56
GK,191,76,24,Right,48.5,48.5,40,50,63,46,48.333333333333336,Medium,56
GK,185,85,23,Left,40.0,45.0,40,46,65,46,50.333333333333336,Medium,56
RMF,173,70,24,Right,60.5,54.0,48,65,59,64,56.666666666666664,Medium,56
GK,186,75,21,Right,41.0,47.0,40,50,65,45,47.0,Medium,56
AMF,167,64,24,Right,59.5,60.5,53,62,56,63,51.666666666666664,Medium,56
CB,185,79,25,Right,51.5,53.5,47,56,53,55,59.0,Medium,56
RWF,178,61,19,Left,58.0,54.5,51,67,60,61,52.333333333333336,High,56
GK,185,70,30,Right,42.0,49.0,40,50,60,47,46.666666666666664,Medium,56
LMF,160,53,29,Right,57.0,52.5,51,68,60,59,57.333333333333336,High,56
CB,198,68,23,Left,45.5,53.0,43,55,57,56,57.666666666666664,Medium,56
GK,183,81,29,Right,40.0,42.0,40,52,58,47,49.0,Medium,56
DMF,177,68,24,Right,58.0,54.0,48,66,60,66,62.333333333333336,Medium,56
AMF,172,72,27,Left,60.5,58.5,53,63,60,58,49.666666666666664,Medium,56
LMF,178,68,24,Left,58.5,55.0,48,68,60,62,52.333333333333336,High,56
CMF,170,65,27,Right,60.0,59.5,50,63,58,65,58.0,Medium,56
GK,188,75,20,Right,50.5,55.5,42,60,62,51,50.0,Slightly,56
CMF,162,68,23,Right,59.5,59.0,51,62,56,66,57.666666666666664,Medium,56
GK,185,68,29,Right,44.5,49.5,40,50,57,47,48.666666666666664,Medium,56
CF,177,68,33,Right,53.0,46.5,58,64,59,60,48.0,High,56
RMF,176,68,27,Right,59.0,54.5,57,64,58,64,46.666666666666664,High,56
CMF,175,70,30,Right,58.5,59.5,50,58,62,61,58.0,Medium,56
CB,174,70,35,Left,51.5,55.5,41,58,60,60,63.333333333333336,Medium,56
LMF,173,66,26,Left,58.0,52.5,56,66,62,65,54.666666666666664,Medium,56
CF,185,74,31,Left,53.5,49.0,58,61,63,63,46.666666666666664,Medium,56
LB,175,65,31,Left,57.5,56.5,43,61,59,60,57.333333333333336,High,56
CB,180,72,29,Right,50.5,53.5,43,59,56,57,60.666666666666664,Medium,56
CB,181,78,32,Right,53.0,54.0,42,60,55,60,59.0,Medium,56
LB,178,72,28,Left,57.5,57.5,48,61,60,58,57.333333333333336,Medium,56
CB,180,80,29,Right,50.5,52.0,42,63,54,65,57.333333333333336,High,56
CMF,176,65,29,Right,54.5,55.5,50,62,63,69,60.666666666666664,Medium,56
DMF,185,77,20,Right,55.5,58.0,49,60,58,60,58.333333333333336,Medium,56
GK,191,82,22,Right,41.0,47.0,40,50,58,50,48.333333333333336,Medium,56
CF,180,68,21,Right,59.5,50.0,56,62,58,60,45.0,High,56
LMF,176,78,21,Right,58.5,58.0,52,62,58,63,54.333333333333336,Medium,56
RB,175,72,21,Right,56.5,58.0,40,64,58,63,54.333333333333336,Slightly,56
CMF,175,68,20,Left,64.0,58.0,51,63,58,59,54.666666666666664,Medium,56
LB,172,67,19,Left,57.5,56.5,51,64,60,58,54.333333333333336,Medium,56
CB,172,67,27,Right,49.0,51.5,43,60,54,62,62.0,Medium,56
RMF,165,60,28,Left,58.5,53.0,50,63,55,63,53.666666666666664,Medium,56
AMF,170,54,27,Right,60.5,58.5,54,65,60,61,51.666666666666664,Medium,56
LMF,170,64,26,Left,55.5,56.5,48,65,57,60,58.0,Medium,56
RWF,181,75,27,Right,60.0,50.0,56,65,57,60,44.0,Medium,56
GK,190,75,21,Right,53.5,59.0,45,60,61,53,54.666666666666664,Medium,56
CB,184,75,22,Right,51.5,54.5,45,59,56,56,57.333333333333336,Medium,56
RB,175,72,22,Right,57.5,59.0,51,58,60,59,57.666666666666664,Medium,56
AMF,182,71,25,Right,59.0,57.0,52,66,57,65,55.333333333333336,High,56
LMF,178,72,20,Right,60.0,57.0,52,62,57,57,51.0,Medium,56
GK,180,77,36,Right,44.0,50.5,40,53,60,53,49.666666666666664,Medium,56
CF,180,78,21,Right,53.0,49.5,55,70,60,68,47.0,Medium,56
DMF,174,67,22,Right,54.5,60.0,49,64,61,67,59.0,Medium,56
LB,182,74,23,Left,58.0,55.0,41,63,58,62,57.0,Medium,56
CF,175,75,40,Right,56.5,54.5,57,60,61,64,52.333333333333336,Medium,56
CB,185,74,24,Right,52.0,56.5,40,57,60,60,59.666666666666664,Medium,56
RWF,194,86,29,Right,56.5,51.5,60,60,60,62,51.0,High,56
AMF,180,78,24,Right,57.5,58.5,51,66,61,62,54.0,Medium,56
LWF,178,73,23,Right,58.0,53.0,52,64,60,63,56.0,Medium,56
CB,180,72,24,Right,48.0,50.5,40,60,51,61,61.333333333333336,Medium,56
RB,182,76,33,Right,54.0,52.0,44,64,57,61,60.0,Medium,56
DMF,168,66,25,Right,60.0,58.5,52,56,59,65,63.333333333333336,Medium,56
GK,189,81,28,Right,40.5,47.5,40,49,60,46,49.666666666666664,Medium,56
CMF,180,78,27,Right,58.0,57.5,50,66,60,65,56.0,Medium,56
RWF,183,69,30,Left,59.0,54.0,56,61,58,55,52.666666666666664,Medium,56
CMF,190,82,26,Right,57.0,56.0,51,59,60,62,62.333333333333336,Medium,56
CMF,172,68,19,Right,59.5,60.0,54,60,59,60,54.666666666666664,Medium,56
GK,190,72,21,Right,46.0,48.5,40,49,62,48,46.666666666666664,Medium,56
LB,177,70,20,Left,57.5,59.0,53,60,61,60,58.0,Medium,56
CMF,175,68,22,Right,57.0,59.5,52,60,68,62,57.666666666666664,Medium,56
CB,186,80,30,Right,47.0,50.0,40,58,56,58,61.333333333333336,Medium,56
CB,175,72,22,Right,51.0,53.5,46,60,58,56,59.333333333333336,Medium,56
RWF,171,65,35,Right,57.5,58.0,55,64,62,62,51.333333333333336,High,56
AMF,188,82,20,Right,61.0,55.0,55,60,66,54,54.333333333333336,Medium,56
CB,179,72,29,Right,49.5,55.0,40,54,60,65,58.666666666666664,Medium,56
RB,180,78,24,Right,55.0,53.0,42,62,58,66,55.333333333333336,Medium,56
